video_id,year,series,series_name,title,brands,url
BXirN-4K-X0,2025,ai_spotlight,AI Spotlight,【Featured Product】ACON Holding Inc -AI Data Center Solution,,https://www.youtube.com/watch?v=BXirN-4K-X0
J3oW46oQIm0,2025,ai_spotlight,AI Spotlight,【Featured Product】ACON Holding Inc -LC Uniboot Plus Easy-Pull Connector,,https://www.youtube.com/watch?v=J3oW46oQIm0
3L_BqeYiNWM,2025,ai_spotlight,AI Spotlight,【Featured Product】ACON Holding Inc -MPO PLUS Easy-Pull Connector,,https://www.youtube.com/watch?v=3L_BqeYiNWM
mmTAQU0TnPM,2025,ai_spotlight,AI Spotlight,【Featured Product】ACON Holding Inc -MPO Plus Internal Shutter Adapter,,https://www.youtube.com/watch?v=mmTAQU0TnPM
l6PEl88yUAE,2025,ai_spotlight,AI Spotlight,【Featured Product】AMR-AI-Cobot | MSI,MSI,https://www.youtube.com/watch?v=l6PEl88yUAE
FzYcJs57LDY,2025,ai_spotlight,AI Spotlight,【Featured Product】ASRock Unveils Cutting-Edge ATX 3.1 & PCIe 5.1 Power Supply Units,ASRock,https://www.youtube.com/watch?v=FzYcJs57LDY
aMiyPbU37xc,2025,ai_spotlight,AI Spotlight,【Featured Product】Accelerate Factory Automation with Portwell DIN-Rail Embedded System,Portwell,https://www.youtube.com/watch?v=aMiyPbU37xc
-BI3diZ87kI,2025,ai_spotlight,AI Spotlight,【Featured Product】Acer Aspire 14 AI,Acer,https://www.youtube.com/watch?v=-BI3diZ87kI
LJyBLDg19ig,2025,ai_spotlight,AI Spotlight,【Featured Product】Acer Nitro 16 AI,Acer,https://www.youtube.com/watch?v=LJyBLDg19ig
ooTV-DZzd64,2025,ai_spotlight,AI Spotlight,【Featured Product】Automation Rugged Windows Mobile Tablet PC – MAS Series,,https://www.youtube.com/watch?v=ooTV-DZzd64
HsSAIjmbC2E,2025,ai_spotlight,AI Spotlight,【Featured Product】BIOSTAR Edge Computing Solutions,Biostar,https://www.youtube.com/watch?v=HsSAIjmbC2E
MK4H4rqs6Bc,2025,ai_spotlight,AI Spotlight,"【Featured Product】Break the limitation, AAEON deNext-TGU8",AAEON,https://www.youtube.com/watch?v=MK4H4rqs6Bc
m629Ugmv2uA,2025,ai_spotlight,AI Spotlight,【Featured Product】Cupola360: Eyes of AI,,https://www.youtube.com/watch?v=m629Ugmv2uA
uH-W8a2Wm-M,2025,ai_spotlight,AI Spotlight,【Featured Product】Elevate Edge AI Computing with Portwell Embedded 4U Rackmount Barebone,Portwell,https://www.youtube.com/watch?v=uH-W8a2Wm-M
f6H4nrPHrLU,2025,ai_spotlight,AI Spotlight,【Featured Product】GMSL™ Automotive Camera for Autonomous Robot & Unmanned Vehicle,,https://www.youtube.com/watch?v=f6H4nrPHrLU
nY-fG7L5cX0,2025,ai_spotlight,AI Spotlight,【Featured Product】Mid-Range AI Edge PC with Jetson Orin NX/Nano – JCO-3000-ORN,,https://www.youtube.com/watch?v=nY-fG7L5cX0
LMcUElgzCp8,2025,ai_spotlight,AI Spotlight,【Featured Product】NVIDIA MGX AI Server CG480-S5063 | MSI,MSI;NVIDIA,https://www.youtube.com/watch?v=LMcUElgzCp8
mdFyRzY3AM0,2025,ai_spotlight,AI Spotlight,【Featured Product】Optimizing AI Infrastructure: Vertiv 360AI Power & Cooling Solutions,,https://www.youtube.com/watch?v=mdFyRzY3AM0
8BNZ-KW_YOU,2025,ai_spotlight,AI Spotlight,【Featured Product】PEGAVERSE & PEGA AI- Streamline Diverse Management Efficiently,,https://www.youtube.com/watch?v=8BNZ-KW_YOU
6Drq-1MmtD4,2025,ai_spotlight,AI Spotlight,【Featured Product】PLANET Advanced Intelligent Transportation System (ITS) Network Solution,PLANET,https://www.youtube.com/watch?v=6Drq-1MmtD4
RpLq3uhPu74,2025,ai_spotlight,AI Spotlight,【Featured Product】PLANET CloudViewerPro: Cloud-based Monitoring & Control App,PLANET,https://www.youtube.com/watch?v=RpLq3uhPu74
WWxn_jXbiaI,2025,ai_spotlight,AI Spotlight,【Featured Product】PLANET Industrial L3 Gigabit and 10G Fiber TSN Switch (TSN-6325-8T4S4X),PLANET,https://www.youtube.com/watch?v=WWxn_jXbiaI
RHUCXC1GAhw,2025,ai_spotlight,AI Spotlight,【Featured Product】Phison aiDAPTIV+ Technology Explainer,Phison,https://www.youtube.com/watch?v=RHUCXC1GAhw
D_FdEoDJOBY,2025,ai_spotlight,AI Spotlight,【Featured Product】Portwell Compact & Reliable NVIDIA Jetson Orin Edge AI Solutions,NVIDIA;Portwell,https://www.youtube.com/watch?v=D_FdEoDJOBY
yh12-AHcGO8,2025,ai_spotlight,AI Spotlight,【Featured Product】Portwell Rugged Fanless Embedded System Redefining Edge AI Innovation,Portwell,https://www.youtube.com/watch?v=yh12-AHcGO8
MknC9iv160I,2025,ai_spotlight,AI Spotlight,【Featured Product】Predator Helios 16 AI,Acer Predator,https://www.youtube.com/watch?v=MknC9iv160I
NboM_e5J20g,2025,ai_spotlight,AI Spotlight,【Featured Product】Premium Windows Touch Panel PC - WCP Series,,https://www.youtube.com/watch?v=NboM_e5J20g
GEjNF9Q2viw,2025,ai_spotlight,AI Spotlight,【Featured Product】Premium Windows Touch Panel PC - WMP Series,,https://www.youtube.com/watch?v=GEjNF9Q2viw
7kYk6b-KGyY,2025,ai_spotlight,AI Spotlight,【Featured Product】QCT General Purpose Servers Supporting NVIDIA GPUs,NVIDIA,https://www.youtube.com/watch?v=7kYk6b-KGyY
9RRv2isfdpE,2025,ai_spotlight,AI Spotlight,【Featured Product】QCT QoolRack - Liquid to Air Cooling Solution,,https://www.youtube.com/watch?v=9RRv2isfdpE
ogtpEY4XMvg,2025,ai_spotlight,AI Spotlight,【Featured Product】QCT Server Systems Powered by Intel Xeon 6 processors,Intel,https://www.youtube.com/watch?v=ogtpEY4XMvg
cD4vFKB9b9c,2025,ai_spotlight,AI Spotlight,【Featured Product】Revolutionize Your Video Experience with AICam,,https://www.youtube.com/watch?v=cD4vFKB9b9c
CubwyE8OvFE,2025,ai_spotlight,AI Spotlight,【Featured Product】Shuttle DN11H | 1.3L PC for Seamless Connectivity and AI Workload,,https://www.youtube.com/watch?v=CubwyE8OvFE
o6uZOj6JpXU,2025,ai_spotlight,AI Spotlight,"【Featured Product】Shuttle Embedded Box PC BPCAL02/03 | Unleash Power, Embrace Flexibility",,https://www.youtube.com/watch?v=o6uZOj6JpXU
3xMIS51eG1U,2025,ai_spotlight,AI Spotlight,【Featured Product】Shuttle Mini-Workstation | Optimized for IoT Applications,,https://www.youtube.com/watch?v=3xMIS51eG1U
LsazaSZPHGo,2025,ai_spotlight,AI Spotlight,【Featured Product】Shuttle NA10H | Affordable AI and Multitasking Powered by AMD Ryzen™ 8040 APU,AMD,https://www.youtube.com/watch?v=LsazaSZPHGo
sIqf_jRB4Mw,2025,ai_spotlight,AI Spotlight,【Featured Product】SmartVDO Edge AGX with GenAI NVR Boosts Intelligent Solutions,,https://www.youtube.com/watch?v=sIqf_jRB4Mw
ipkwLcAHeb0,2025,ai_spotlight,AI Spotlight,【Featured Product】The Future of AI Starts Now | Vertiv’s AI Critical Infrastructure Solutions,,https://www.youtube.com/watch?v=ipkwLcAHeb0
q8dTj7_x6Yk,2025,ai_spotlight,AI Spotlight,【Featured Product】Unleashing the Power of NVIDIA HGX™ for AI and HPC,NVIDIA,https://www.youtube.com/watch?v=q8dTj7_x6Yk
EG1fbTleMcU,2025,ai_spotlight,AI Spotlight,【Featured Product】Vertiv: Your partner in liquid cooling innovation,,https://www.youtube.com/watch?v=EG1fbTleMcU
ZP4EO9hj_FA,2025,ai_spotlight,AI Spotlight,【Featured Product】Vertiv™ Infrastructure Solutions: Rapid deployment for AI-driven data centers,,https://www.youtube.com/watch?v=ZP4EO9hj_FA
uM6Sik3uP7I,2025,ai_spotlight,AI Spotlight,【Featured Product】Windows / Android Panel Mount Touch Panel PC - WAM Series,,https://www.youtube.com/watch?v=uM6Sik3uP7I
oB7yP1AHst4,2025,ai_spotlight,AI Spotlight,【Featured Product】Windows Mobile Tablet PC – MMS Series,,https://www.youtube.com/watch?v=oB7yP1AHst4
DqS0n23Zuyc,2025,ai_spotlight,AI Spotlight,【Featured Product】YUAN Leads Next-Gen Industrial Video PCs and Redefines Edge AI with Jetson,,https://www.youtube.com/watch?v=DqS0n23Zuyc
gj4TjD8OFEk,2025,ai_spotlight,AI Spotlight,【Featured Product】oToGuard2.0 - Vision-AI All-in-one ADAS for Commercial Vehicles/E-bus,,https://www.youtube.com/watch?v=gj4TjD8OFEk
eT46Ka3sn00,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】AAEON Edge AI Success Formula –In-Vehicle Solution Powered by Edge AI,AAEON,https://www.youtube.com/watch?v=eT46Ka3sn00
2V8-tFsd0ng,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】ACON Holding Inc -AWAN SENSING,,https://www.youtube.com/watch?v=2V8-tFsd0ng
6o4hQUWrLnY,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】AI Smart City - Overlooking a New Vision,,https://www.youtube.com/watch?v=6o4hQUWrLnY
7KZ_HBqMbrI,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】AST2700/AST1700 DC-SCM Module: Enabler of Open and Modular Design,,https://www.youtube.com/watch?v=7KZ_HBqMbrI
YeuS02K5v7A,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Acer Nitro V 16S AI,Acer,https://www.youtube.com/watch?v=YeuS02K5v7A
uB9cdjDQRhE,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Auras Liquid Cooling Solutions,,https://www.youtube.com/watch?v=uB9cdjDQRhE
23ojHsXetVY,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Build Enterprise AI Solutions with AIinBox® by D8AI,,https://www.youtube.com/watch?v=23ojHsXetVY
cvFU0FlOmOw,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】CHENBRO RM256 DC-MHS FLW Server Chassis Solution,Chenbro,https://www.youtube.com/watch?v=cvFU0FlOmOw
iR7Gq57xITI,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Charge Up Your Life,,https://www.youtube.com/watch?v=iR7Gq57xITI
An7-3NOdfiU,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Dual Transformation Through AI,,https://www.youtube.com/watch?v=An7-3NOdfiU
ZYD2yU446LQ,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】GB200/GB300 Super Pod Liquid Cooling Solution,,https://www.youtube.com/watch?v=ZYD2yU446LQ
4yiB-0jyoJE,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Genius AI Copilot Peripherals Series,,https://www.youtube.com/watch?v=4yiB-0jyoJE
Ktzycud9dX4,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】High Speed Optics for AI,,https://www.youtube.com/watch?v=Ktzycud9dX4
Vh05Rr0wKiM,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】High-Performance Rugged Edge AI Computer JCO-6000-ORN series,,https://www.youtube.com/watch?v=Vh05Rr0wKiM
mJRWaqNkvu8,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Hybrid Liquid Cooling for Rapid AI Deployment|Vertiv™ CoolPhase CDU,,https://www.youtube.com/watch?v=mJRWaqNkvu8
jmLKmJYSRHM,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Introducing ASRock AMD Radeon™ RX 9070 XT Taichi 16GB OC Graphics Card,AMD;ASRock,https://www.youtube.com/watch?v=jmLKmJYSRHM
tLq_kJ5ynbg,2025,ai_spotlight,AI Spotlight,"【Technology Unboxing】Introducing""Super Vision""Humanoid Robot for AI Vision and Automated Inspection",,https://www.youtube.com/watch?v=tLq_kJ5ynbg
_AyBDXPRpAc,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】PEGATRON Creates Intelligent 5G Environments,Pegatron,https://www.youtube.com/watch?v=_AyBDXPRpAc
rN_V9E9GmbM,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】PLANET AIoT Network Solution,PLANET,https://www.youtube.com/watch?v=rN_V9E9GmbM
H5c5WqcQCnY,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Phison aiDAPTIV+ Introduction by Company CEO KS Pua and CTO Wei Lin,Phison,https://www.youtube.com/watch?v=H5c5WqcQCnY
4JL40lLouFw,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Power Meets Innovation: 3 Breakthroughs in Industrial & Wearable Tech,,https://www.youtube.com/watch?v=4JL40lLouFw
aZ2B_H2wsYM,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】QCT Cutting-Edge Infrastructures Accelerated by NVIDIA,NVIDIA,https://www.youtube.com/watch?v=aZ2B_H2wsYM
iVUpQXmMS-A,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Shuttle SPCNV03 | Mini AI Edge PC with NVIDIA JETSON Power,NVIDIA,https://www.youtube.com/watch?v=iVUpQXmMS-A
y-krU0NmWT8,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】Unleash AI Magic with Pandora,,https://www.youtube.com/watch?v=y-krU0NmWT8
RHwXADap-IE,2025,ai_spotlight,AI Spotlight,【Technology Unboxing】oToSLAM Multi-camera Visual SLAM Positioning System for Autonomous Navigation,,https://www.youtube.com/watch?v=RHwXADap-IE
ubPBvGzfkI4,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award : NVIDIA Grace Blackwell 200 NVL72,NVIDIA,https://www.youtube.com/watch?v=ubPBvGzfkI4
poiWfL9Exxc,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award ：DeCloakBrain AipA Robot System,,https://www.youtube.com/watch?v=poiWfL9Exxc
QlvlXYjgZCQ,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award：AI@Edge Fanless Embedded AI System with NVIDIA® Jetson AGX Orin™,NVIDIA,https://www.youtube.com/watch?v=QlvlXYjgZCQ
1pH9SePV24s,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award：Advanced GenAI Fine-tuning 6nm AI SSD solution,,https://www.youtube.com/watch?v=1pH9SePV24s
SbTrjeibcuw,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award：Edge AI NB Touchpad with Accessibility Mode & Gesture,,https://www.youtube.com/watch?v=SbTrjeibcuw
3hPmlmy5cQ4,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award：ThreatVision,,https://www.youtube.com/watch?v=3hPmlmy5cQ4
fu_1o3rWk4w,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award：Titan 18 HX Dragon Edition Norse Myth,,https://www.youtube.com/watch?v=fu_1o3rWk4w
Q7Xl1f3Bfsg,2025,bcaward,Best Choice Award,2025 Best Choice Award-Golden Award：Ultra-Low-Power Multimodal AI SoC,,https://www.youtube.com/watch?v=Q7Xl1f3Bfsg
G-VuJUtt8n4,2025,bcaward,Best Choice Award,2025 Best Choice of the Year ：NVIDIA Cosmos,NVIDIA,https://www.youtube.com/watch?v=G-VuJUtt8n4
iPfZRXJaK1Y,2025,bcaward,Best Choice Award,"BC Award Winner : 5G Generative AI Gateway – Private, Intelligent Connectivity Hub",,https://www.youtube.com/watch?v=iPfZRXJaK1Y
-Ghu3po_EHs,2025,bcaward,Best Choice Award,BC Award Winner : AI Enabled Touch Screen Solution for IPC - Touch Accuracy in Extremes,,https://www.youtube.com/watch?v=-Ghu3po_EHs
j2xQL2kjZVg,2025,bcaward,Best Choice Award,BC Award Winner : AIR-420 Edge AI Application Server- Compact Power for AI,,https://www.youtube.com/watch?v=j2xQL2kjZVg
YkLwmsmmXBw,2025,bcaward,Best Choice Award,BC Award Winner : AORUS MASTER 16 - AI-Enhanced Gaming Laptop,Gigabyte,https://www.youtube.com/watch?v=YkLwmsmmXBw
5TsIllPRamo,2025,bcaward,Best Choice Award,"BC Award Winner : Aspire Vero 16 - Eco-Built, Made to Last",,https://www.youtube.com/watch?v=5TsIllPRamo
hGHdPTNq6ek,2025,bcaward,Best Choice Award,BC Award Winner : EPD-304 Ultra-Slim NFC ePaper Solution - Lightweight Smart Signage Tech,,https://www.youtube.com/watch?v=hGHdPTNq6ek
r28m6LCvU8k,2025,bcaward,Best Choice Award,BC Award Winner : Edge Vision AI Traffic Signal Control – Real-Time Traffic Intelligence,,https://www.youtube.com/watch?v=r28m6LCvU8k
s9iSaTwA_l4,2025,bcaward,Best Choice Award,BC Award Winner : Edge-based Pedestrian AI Safety System – Smart Traffic for Urban Safety,,https://www.youtube.com/watch?v=s9iSaTwA_l4
P_XrmKVxL-I,2025,bcaward,Best Choice Award,"BC Award Winner : Enhanced Lane Assistance Navigator 3.0 (ELAN) - Smart, Safe Driving Assistant",Elan,https://www.youtube.com/watch?v=P_XrmKVxL-I
YjuQ14D8rV8,2025,bcaward,Best Choice Award,"BC Award Winner : MS633 Bluetooth 2D Ring Scanner - Scan Smarter, Move Faster",,https://www.youtube.com/watch?v=YjuQ14D8rV8
eMbUPo6AnL4,2025,bcaward,Best Choice Award,BC Award Winner : Predator XB323QX Gaming Monitor - Next-Gen Performance and Clarity,Acer Predator,https://www.youtube.com/watch?v=eMbUPo6AnL4
ufOmD35m2Eg,2025,bcaward,Best Choice Award,BC Award Winner : Prestige 13 Ukiyo-e Edition – Art-Inspired Luxury Ultrabook,,https://www.youtube.com/watch?v=ufOmD35m2Eg
XiIZjPQOPNM,2025,bcaward,Best Choice Award,"BC Award Winner : ROG Falcata Wireless Gaming Keyboard - Precision Split, Lightning Fast",,https://www.youtube.com/watch?v=XiIZjPQOPNM
9LZGv4v5TOA,2025,bcaward,Best Choice Award,"BC Award Winner : ROG Harpe ll Ace Wireless Gaming Mouse - Lightweight, Green, Unbeatable",,https://www.youtube.com/watch?v=9LZGv4v5TOA
ruOZxoFbhmA,2025,bcaward,Best Choice Award,BC Award Winner : ROG Strix ACE Series Gaming Monitor - Ultra-Smooth Esports Display,,https://www.youtube.com/watch?v=ruOZxoFbhmA
fbq_EyHJlCY,2025,bcaward,Best Choice Award,BC Award Winner : TravelMate P6 14 AI – Lightweight. Secure. Sustainable,,https://www.youtube.com/watch?v=fbq_EyHJlCY
mwOh924zgMk,2025,bcaward,Best Choice Award,"BC Award Winner: 2025 ROG Zephyrus G14 - Portable Power, Elite Gaming",,https://www.youtube.com/watch?v=mwOh924zgMk
VrmnjCu-9ok,2025,bcaward,Best Choice Award,BC Award Winner: AI-Stack - Optimize Your AI Flow,,https://www.youtube.com/watch?v=VrmnjCu-9ok
cNZXV4x7sTY,2025,bcaward,Best Choice Award,BC Award Winner: ASM4242 | USB4 Host Controller 40G – Dual-Certified Speed Controller,,https://www.youtube.com/watch?v=cNZXV4x7sTY
xFo49UgIB9Q,2025,bcaward,Best Choice Award,BC Award Winner: Claw 8 AI+ A2VM - Ready for Next-Gen Gaming,,https://www.youtube.com/watch?v=xFo49UgIB9Q
je9VO-6fz08,2025,bcaward,Best Choice Award,"BC Award Winner: Cubi NUC AI Series - Compact, Green, and Smart",,https://www.youtube.com/watch?v=je9VO-6fz08
tgwcDtK4CbI,2025,bcaward,Best Choice Award,BC Award Winner: Dr. AI – Next-Gen Healthcare Agent,,https://www.youtube.com/watch?v=tgwcDtK4CbI
fMLR1YStP2k,2025,bcaward,Best Choice Award,"BC Award Winner: Intel® Core™ Ultra 200V Series Processors - Smarter, Faster, Longer Battery",Intel,https://www.youtube.com/watch?v=fMLR1YStP2k
t1g6NxOAGFE,2025,bcaward,Best Choice Award,BC Award Winner: MEG VISION X AI - AI-Powered Gaming Revolution,,https://www.youtube.com/watch?v=t1g6NxOAGFE
chB6lupbip0,2025,bcaward,Best Choice Award,"BC Award Winner: Medical Operating Room All In One Panel PC Solutions - Precise, Sterile, Always on",,https://www.youtube.com/watch?v=chB6lupbip0
4QOiWPxhkqU,2025,bcaward,Best Choice Award,"BC Award Winner: NVIDIA DGX Spark - AI Power, Desktop Size",NVIDIA,https://www.youtube.com/watch?v=4QOiWPxhkqU
8WpLxJYnN4A,2025,bcaward,Best Choice Award,BC Award Winner: NVIDIA GeForce RTX 5090 GPU - Elite Next-Gen GPU,NVIDIA,https://www.youtube.com/watch?v=8WpLxJYnN4A
HsUOXa41WUk,2025,bcaward,Best Choice Award,BC Award Winner: NVIDIA Quantum-X Photonics InfiniBand Switch Systems – Light-speed AI Networking,NVIDIA,https://www.youtube.com/watch?v=HsUOXa41WUk
SGzQIzuuvXI,2025,bcaward,Best Choice Award,"BC Award Winner: P250Q M.2 SSD – Secure Erase, Redefined",,https://www.youtube.com/watch?v=SGzQIzuuvXI
PPWZAaP4G14,2025,bcaward,Best Choice Award,"BC Award Winner: Swift Edge 14 AI - Slim, Elegant, and Powerful",,https://www.youtube.com/watch?v=PPWZAaP4G14
0F2x7UTq5f0,2025,bcaward,Best Choice Award,BC Award Winner: T-Force Delta RGB Eco DDR5– Sustainable Memory Redefined,Delta;TeamGroup,https://www.youtube.com/watch?v=0F2x7UTq5f0
aM3xqxeZz24,2025,bcaward,Best Choice Award,BC Award Winner: aiDAPTIV+ One-stop GenAI Local Training Solution - Efficient Private Scalable,,https://www.youtube.com/watch?v=aM3xqxeZz24
n9Qu2Bvg8l4,2025,bcaward,Best Choice Award,BC Award Winner: i-Ctrl AirMaster – Smart Cooling Optimizer,,https://www.youtube.com/watch?v=n9Qu2Bvg8l4
D1oj7Aj_DDg,2025,bcaward,Best Choice Award,COMPUTEX 2025 Best Choice Award Winners Launch,,https://www.youtube.com/watch?v=D1oj7Aj_DDg
MGhBjHmkGIA,2025,bcaward,Best Choice Award,【BC Award 2025】AAEON：AI@Edge Fanless Embedded AI System with NVIDIA® Jetson AGX Orin™,AAEON;NVIDIA,https://www.youtube.com/watch?v=MGhBjHmkGIA
YQQI7YRMY6Q,2025,bcaward,Best Choice Award,【BC Award 2025】AIFA：i-Ctrl AirMaster,,https://www.youtube.com/watch?v=YQQI7YRMY6Q
mrlcV4Vle3s,2025,bcaward,Best Choice Award,【BC Award 2025】ASMedia：ASM4242 | USB4 Host Controller 40G,,https://www.youtube.com/watch?v=mrlcV4Vle3s
kvfi_xxBPpI,2025,bcaward,Best Choice Award,【BC Award 2025】ASUS：ROG Harpe ll Ace Wireless Gaming Mouse,ASUS,https://www.youtube.com/watch?v=kvfi_xxBPpI
8u7opRShzkQ,2025,bcaward,Best Choice Award,【BC Award 2025】Advantech：AIR-420 Edge AI Application Server,Advantech;Antec,https://www.youtube.com/watch?v=8u7opRShzkQ
n9uMkxAXGhY,2025,bcaward,Best Choice Award,【BC Award 2025】Advantech：EPD Solution Suite for Smart Logistics and Warehousing,Advantech;Antec,https://www.youtube.com/watch?v=n9uMkxAXGhY
gG8Xm6zYPr8,2025,bcaward,Best Choice Award,【BC Award 2025】Etron：DeCloakBrain AipA Robot System,,https://www.youtube.com/watch?v=gG8Xm6zYPr8
BPAG0AgnTco,2025,bcaward,Best Choice Award,【BC Award 2025】Gemtek：Dr. AI,,https://www.youtube.com/watch?v=BPAG0AgnTco
F-mxS7UfCI4,2025,bcaward,Best Choice Award,【BC Award 2025】Intel：Intel® Core™ Ultra 200V Series Processors,Intel,https://www.youtube.com/watch?v=F-mxS7UfCI4
ckNd2XcPmW8,2025,bcaward,Best Choice Award,【BC Award 2025】MSI：Titan 18 HX Dragon Edition Norse Myth,MSI,https://www.youtube.com/watch?v=ckNd2XcPmW8
QGonCNHoGJQ,2025,bcaward,Best Choice Award,【BC Award 2025】MediaTek：5G Generative AI Gateway,MediaTek,https://www.youtube.com/watch?v=QGonCNHoGJQ
eWpazlfbMLs,2025,bcaward,Best Choice Award,【BC Award 2025】PHISON：aiDAPTIV+ One-stop GenAI Local Training Solution,Phison,https://www.youtube.com/watch?v=eWpazlfbMLs
IIId38-u4s8,2025,bcaward,Best Choice Award,【BC Award 2025】TEAM T5：ThreatVision,,https://www.youtube.com/watch?v=IIId38-u4s8
_ksn7yWPUvI,2025,bcaward,Best Choice Award,【BC Award 2025】Team Group：T-Force Delta RGB Eco DDR5 Desktop Memory,Delta;TeamGroup,https://www.youtube.com/watch?v=_ksn7yWPUvI
hBnWGIN4XcE,2025,bcaward,Best Choice Award,【BC Award 2025】Unitech：MS633 Bluetooth 2D Ring Scanner,,https://www.youtube.com/watch?v=hBnWGIN4XcE
ZmDg_KyLRMU,2025,bcaward,Best Choice Award,【BC Award 2025】Wincomm：Medical Operating Room All In One Panel PC Solutions,,https://www.youtube.com/watch?v=ZmDg_KyLRMU
reQNvPGbuC4,2025,bcaward,Best Choice Award,【COMPUTEX 2025】Best Choice Award,,https://www.youtube.com/watch?v=reQNvPGbuC4
FJxLqjoWHTY,2025,computour,COMPUTOUR (booth tour),"【COMPUTEX 2025】COMPUTOUR - ADATA Technology Co., Ltd.",ADATA,https://www.youtube.com/watch?v=FJxLqjoWHTY
9FYXySYqSAw,2025,computour,COMPUTOUR (booth tour),【COMPUTEX 2025】COMPUTOUR - AI Innovation in Action,,https://www.youtube.com/watch?v=9FYXySYqSAw
7ohTRfkukzU,2025,computour,COMPUTOUR (booth tour),【COMPUTEX 2025】COMPUTOUR - ASPEED Technology Inc.,,https://www.youtube.com/watch?v=7ohTRfkukzU
ifZuMQAeORw,2025,computour,COMPUTOUR (booth tour),"【COMPUTEX 2025】COMPUTOUR - AURAS Technology Co., Ltd.",,https://www.youtube.com/watch?v=ifZuMQAeORw
nMgsJNX1hHc,2025,computour,COMPUTOUR (booth tour),"【COMPUTEX 2025】COMPUTOUR - Advantech Co., Ltd.",Advantech;Antec,https://www.youtube.com/watch?v=nMgsJNX1hHc
Smy5AcY8KzA,2025,computour,COMPUTOUR (booth tour),【COMPUTEX 2025】COMPUTOUR - Best Choice Award Pavilion,,https://www.youtube.com/watch?v=Smy5AcY8KzA
OOO2W2myGN0,2025,computour,COMPUTOUR (booth tour),【COMPUTEX 2025】COMPUTOUR - Defining Moments in AI,,https://www.youtube.com/watch?v=OOO2W2myGN0
FwRY5I74imA,2025,computour,COMPUTOUR (booth tour),"【COMPUTEX 2025】COMPUTOUR - Delta Electronics, Inc.",Delta,https://www.youtube.com/watch?v=FwRY5I74imA
g20wSiG4fO0,2025,computour,COMPUTOUR (booth tour),【COMPUTEX 2025】COMPUTOUR - Intel Corporation,Intel,https://www.youtube.com/watch?v=g20wSiG4fO0
aDHc6GBJSWk,2025,computour,COMPUTOUR (booth tour),【COMPUTEX 2025】COMPUTOUR - LITEON TECHNOLOGY,Lite-On,https://www.youtube.com/watch?v=aDHc6GBJSWk
4aZlpqQduEk,2025,computour,COMPUTOUR (booth tour),【COMPUTEX 2025】COMPUTOUR - PEGATRON Corporation,Pegatron,https://www.youtube.com/watch?v=4aZlpqQduEk
OZZqqm3Y520,2025,computour,COMPUTOUR (booth tour),"【COMPUTEX 2025】COMPUTOUR - Vertiv (Taiwan) Co., Ltd.",,https://www.youtube.com/watch?v=OZZqqm3Y520
pBSGipDzoMA,2025,featured,Featured Product,【Featured Product】21.5”Countertop Multi-Functional Self-Service Kiosk,,https://www.youtube.com/watch?v=pBSGipDzoMA
KpPf3_3KbrE,2025,featured,Featured Product,【Featured Product】6”Android 10 Smart Measurement Handy Terminal,,https://www.youtube.com/watch?v=KpPf3_3KbrE
Rb4pUd3EoYI,2025,featured,Featured Product,【Featured Product】ACLAS iR6X Multi-function Ai Cash Register Scale,,https://www.youtube.com/watch?v=Rb4pUd3EoYI
dCkcBT7kLm0,2025,featured,Featured Product,"【Featured Product】APNX V2: Next-Gen Cooling, Crystal-Clear Views, and Unmatched Airflow",,https://www.youtube.com/watch?v=dCkcBT7kLm0
aOTmmH_tgN4,2025,featured,Featured Product,【Featured Product】ASRock Flagship Z890 Motherboards Redefined – New Era of Taichi,ASRock,https://www.youtube.com/watch?v=aOTmmH_tgN4
